TLID,NAME,LENGTH
62071991,62071991b,399.74425
62071992,62071992a,121.0151
62071996,62071996b,111.01404
62071996,62071996a,111.01404
62071997,62071997b,4.27618
62101943,62101943b,133.63067
62105690,62105690b,431.24491
62080213,62080213b,10.91377
62080214,62080214b,51.55601
62080215,62080215a,71.58181
62051972,62051972b,71.9152
62051973,62051973a,155.65835
62051974,62051974a,69.04681
62052050,62052050b,122.80041
62052051,62052051a,192.24222
62052052,62052052b,179.50547
62052075,62052075b,273.10793
62080214,62080214a,51.55601
62054868,62054868b,17.30604
62054869,62054869a,34.40938
62052047,62052047a,99.49337
62089998,62089998a,196.18518
62080212,62080212b,116.37192
62080213,62080213a,10.91377
62052235,62052235a,95.30804
62052238,62052238a,48.01516
62052239,62052239b,136.65545
62052262,62052262b,62.55623
62057610,62057610b,280.97059
62052238,62052238b,48.01516
62052234,62052234a,119.13487
62052235,62052235b,95.30804
62052236,62052236b,141.07929
62054577,62054577b,6.40063
62078799,62078799a,175.48619
62078801,62078801a,223.23237
62057609,62057609a,146.71852
62057610,62057610a,280.97059
62057611,62057611b,170.78099
62055953,62055953a,245.82792
62055959,62055959b,590.7555
62090828,62090828b,137.4116
62090829,62090829a,78.59331
62090831,62090831a,122.18436
62054624,62054624a,211.10107
62054625,62054625b,177.83047
62054626,62054626b,580.87121
62054606,62054606b,56.45054
62093333,62093333b,152.27069
62051971,62051971b,85.04963
62057371,62057371a,192.49357
62097786,62097786b,121.08176
62068281,62068281a,213.82224
62068296,62068296a,56.17687
62068297,62068297b,89.22966
62063502,62063502a,117.74426
62063503,62063503a,61.99856
62063504,62063504b,61.99856
62102375,62102375b,193.54665
62071990,62071990b,44.40567
62071991,62071991a,399.74425
62072001,62072001a,288.0699
62063313,62063313b,54.58949
62063314,62063314b,37.52975
62063320,62063320a,56.45361
62071981,62071981b,98.48542
62077330,62077330a,85.10277
62071982,62071982b,198.18542
62071984,62071984a,374.55891
62071990,62071990a,44.40567
62054589,62054589a,55.50642
62054592,62054592b,147.45769
62089011,62089011a,222.16394
62068301,62068301a,100.28406
62068302,62068302b,78.73748
62068303,62068303b,205.79185
62080208,62080208b,168.02708
62054777,62054777b,180.96849
62054783,62054783a,123.35798
62054785,62054785b,84.69462
62078877,62078877a,194.56614
62057428,62057428a,68.44487
62057430,62057430b,113.53173
62052170,62052170b,80.48071
62052171,62052171a,171.27706
62052172,62052172a,88.92315
62052174,62052174a,126.75735
62052071,62052071a,102.73364
62052072,62052072b,75.05836
62052073,62052073a,136.28672
62052074,62052074b,241.92441
62054619,62054619a,64.20168
62054624,62054624b,211.10107
62054627,62054627a,130.23528
62054585,62054585b,168.64592
62093277,62093277a,159.75138
62054588,62054588b,233.79494
62054589,62054589b,55.50642
62054590,62054590a,113.26027
62057689,62057689a,76.90865
62057695,62057695a,147.91493
62057696,62057696b,104.57761
62080197,62080197b,58.73008
62080200,62080200b,473.18184
62080201,62080201a,158.14727
62080196,62080196b,44.74116
62080197,62080197a,58.73008
62080198,62080198a,187.49959
62080229,62080229a,38.73114
62097106,62097106b,76.25601
62097108,62097108a,89.30624
62097109,62097109a,123.18967
62054747,62054747a,167.41512
62054749,62054749b,206.45459
62054750,62054750b,222.94112
62054616,62054616a,143.32329
62054625,62054625a,177.83047
62054748,62054748b,68.81807
62080191,62080191b,270.50616
62080195,62080195a,463.22671
62080196,62080196a,44.74116
62054574,62054574a,88.59343
62054577,62054577a,6.40063
62089008,62089008b,183.7527
62092392,62092392b,27.99808
62092081,62092081b,66.54491
62092082,62092082a,66.24625
62092083,62092083b,119.65463
62092084,62092084a,83.72185
62057180,62057180a,244.25426
62057204,62057204b,35.19613
62057224,62057224a,55.28705
62063942,62063942a,324.54696
62064006,62064006a,242.69979
62063056,62063056b,244.55752
62084587,62084587b,74.51789
62084588,62084588a,104.52276
62084588,62084588b,104.52276
62104574,62104574b,130.91242
62078321,62078321a,44.65865
62078322,62078322b,135.77831
62078323,62078323a,235.02778
62067404,62067404a,22.20207
62067405,62067405b,89.22964
62067406,62067406b,148.90577
62067375,62067375a,78.73737
62067402,62067402a,68.8219
62067404,62067404b,22.20207
62067391,62067391a,71.49458
62067393,62067393b,61.28556
62067394,62067394b,109.13529
62064175,62064175a,55.50526
62064124,62064124a,95.26468
62064175,62064175b,55.50526
62064176,62064176b,28.25348
62053201,62053201b,78.66177
62051660,62051660a,150.09973
62051663,62051663b,197.54429
62099512,62099512a,62.11342
62099518,62099518b,50.57843
62052853,62052853a,84.96164
62052864,62052864b,75.0576
62053103,62053103b,158.39925
62057201,62057201b,33.30288
62057203,62057203b,56.53376
62057204,62057204a,35.19613
62057205,62057205b,95.96236
62052854,62052854b,56.29243
62057197,62057197b,77.70673
62057200,62057200a,76.05204
62057201,62057201a,33.30288
62057202,62057202b,86.65241
62050391,62050391b,335.60995
62050392,62050392b,297.10916
62050393,62050393a,273.43975
62057147,62057147a,81.93958
62057177,62057177a,372.85337
62057196,62057196a,222.37937
62057197,62057197a,77.70673
62057198,62057198b,48.6832
62051697,62051697a,116.81437
62051698,62051698b,51.42642
62051747,62051747b,430.64723
62049763,62049763b,284.92102
62049765,62049765a,314.24435
62049775,62049775a,630.68053
62063058,62063058b,131.6809
62063061,62063061a,77.87729
62105449,62105449b,112.3529
62094360,62094360a,82.02412
62094362,62094362b,51.3245
62105495,62105495a,248.51322
62078042,62078042b,181.91018
62078364,62078364b,67.0787
62094361,62094361b,57.14941
62094362,62094362a,51.3245
62105495,62105495b,248.51322
62067508,62067508a,254.19819
62067553,62067553a,184.95824
62067555,62067555b,76.88846
62067450,62067450a,152.43839
62067451,62067451b,102.53675
62067453,62067453b,90.73321
62064123,62064123a,51.9616
62064172,62064172b,134.33397
62064174,62064174b,53.13415
62063939,62063939b,261.17473
62064008,62064008b,103.23153
62063995,62063995b,51.95081
62054404,62054404b,47.66201
62098231,62098231a,22.80283
62099498,62099498a,55.72016
62099503,62099503a,22.29408
62054018,62054018b,348.03241
62054021,62054021a,81.01032
62054023,62054023a,305.36969
62054052,62054052b,355.93701
62054400,62054400b,34.41053
62053145,62053145b,174.1704
62087046,62087046a,63.84869
62087048,62087048b,69.83497
62087049,62087049b,37.8743
62084592,62084592b,161.83447
62084601,62084601b,73.71812
62093701,62093701b,96.64848
62062885,62062885a,41.11433
62062890,62062890b,177.83046
62062891,62062891a,154.97851
62053067,62053067b,28.1485
62053070,62053070a,122.11359
62093441,62093441b,89.50502
62063505,62063505a,102.87329
62063523,62063523a,136.64001
62063539,62063539b,320.95011
62093702,62093702b,64.86066
62071976,62071976b,223.49443
62084580,62084580b,155.34969
62084582,62084582a,203.51471
62084583,62084583a,89.12293
62063454,62063454b,345.80146
62063455,62063455a,304.13794
62063456,62063456b,82.15262
62063469,62063469a,328.6074
62063586,62063586a,168.13929
62063607,62063607a,220.82557
62063608,62063608b,130.88404
62063631,62063631b,218.97765
62063461,62063461a,110.01162
62063462,62063462b,195.73108
62063463,62063463a,95.82182
62065188,62065188b,140.39755
62065189,62065189b,140.39755
62065241,62065241a,72.75358
62062848,62062848a,146.52147
62068504,62068504a,177.82713
62068508,62068508a,77.96977
62068587,62068587b,123.30148
62067357,62067357a,140.39878
62067368,62067368b,68.82179
62067393,62067393a,61.28556
62068356,62068356b,51.44868
62068357,62068357a,170.8482
62077172,62077172b,254.56553
62064008,62064008a,103.23153
62064073,62064073a,279.18534
62064074,62064074b,101.39954
62064126,62064126b,142.49008
62093771,62093771b,582.32437
62093772,62093772a,164.22653
62093774,62093774a,212.82289
62103002,62103002a,157.17604
62068808,62068808a,195.655
62068821,62068821b,107.71099
62068823,62068823b,45.96834
62051326,62051326b,97.16495
62065076,62065076b,55.50547
62065076,62065076a,55.50547
62065077,62065077a,131.84496
62065078,62065078b,75.07275
62065079,62065079b,211.485
62057195,62057195a,43.41414
62057211,62057211b,111.34727
62057213,62057213a,67.1783
62101905,62101905b,70.10725
62052886,62052886a,78.77962
62052887,62052887b,84.68388
62100121,62100121b,687.19374
62092576,62092576b,191.12461
62092578,62092578b,154.84639
62092581,62092581a,75.34099
62054433,62054433a,316.51518
62056954,62056954b,211.04816
62089108,62089108b,340.40506
62051341,62051341a,79.66009
62051343,62051343a,435.06591
62051344,62051344b,309.0498
62080069,62080069b,140.29484
62051332,62051332b,96.0475
62050540,62050540b,47.12587
62050542,62050542a,76.9254
62067379,62067379a,166.05611
62067405,62067405a,89.22964
62094360,62094360b,82.02412
62098073,62098073b,64.67206
62053933,62053933a,369.17049
62054307,62054307a,346.03223
62054320,62054320a,102.84606
62054322,62054322b,102.84657
62052456,62052456b,388.93465
62062851,62062851b,191.08598
62098054,62098054a,271.61359
62067503,62067503a,88.78539
62067504,62067504b,154.88766
62067542,62067542b,88.78539
62067387,62067387a,104.11529
62067448,62067448a,68.35684
62067449,62067449b,135.64818
62064134,62064134a,87.30553
62064135,62064135b,213.74568
62064136,62064136b,86.59684
62063892,62063892a,175.96546
62063894,62063894a,228.01825
62078321,62078321b,44.65865
62063722,62063722a,106.23158
62063747,62063747b,135.72153
62063748,62063748b,129.07793
62093448,62093448b,135.16641
62062890,62062890a,177.83046
62062969,62062969a,103.81449
62097801,62097801b,160.40504
62062889,62062889b,105.73397
62057180,62057180b,244.25426
62057211,62057211a,111.34727
62057224,62057224b,55.28705
62053244,62053244b,62.00127
62087049,62087049a,37.8743
62087050,62087050b,104.35148
62087051,62087051b,53.64749
62084968,62084968a,83.91207
62084969,62084969a,69.44038
62084970,62084970b,101.2728
62087050,62087050a,104.35148
62054398,62054398a,106.25568
62054404,62054404a,47.66201
62088994,62088994b,224.98176
62070417,62070417b,88.88737
62098231,62098231b,22.80283
62099519,62099519a,41.4366
62053067,62053067a,28.1485
62053068,62053068a,305.21846
62053071,62053071b,56.45729
62093955,62093955b,60.77265
62084601,62084601a,73.71812
62105444,62105444b,322.36539
62078539,62078539a,161.59939
62078378,62078378b,21.30127
62078380,62078380a,118.47765
62097553,62097553b,119.73882
62051985,62051985a,315.41745
62082275,62082275b,30.99199
62096877,62096877a,1.70102
62065152,62065152a,81.03723
62065156,62065156b,156.52802
62065157,62065157b,109.12183
62065158,62065158a,61.28409
62068338,62068338a,116.86737
62068340,62068340b,82.20106
62068345,62068345a,84.48206
62071833,62071833a,473.62358
62071834,62071834b,710.5129
62071843,62071843b,451.26067
62064111,62064111a,61.62752
62064135,62064135a,213.74568
62064166,62064166b,87.3077
62065089,62065089a,62.01638
62065090,62065090b,154.33253
62065103,62065103a,152.05001
62064080,62064080a,146.6335
62064081,62064081a,320.59402
62064082,62064082b,92.53026
62064143,62064143b,173.54531
62063937,62063937a,88.95359
62063941,62063941a,69.26881
62076998,62076998b,129.94265
62063529,62063529a,293.26413
62064632,62064632a,117.33163
62077030,62077030b,37.22106
62093948,62093948b,237.4546
62063935,62063935a,137.64162
62063938,62063938b,62.016
62063995,62063995a,51.95081
62068302,62068302a,78.73748
62068304,62068304b,137.64389
62068305,62068305b,95.91813
62068307,62068307a,134.33399
62063727,62063727a,144.57391
62063890,62063890a,117.37098
62063943,62063943b,114.71567
62068510,62068510a,90.0787
62068512,62068512a,146.36667
62068759,62068759b,116.87466
62068760,62068760a,270.38214
62068761,62068761b,266.58158
62063707,62063707a,199.41888
62063709,62063709a,311.16688
62063710,62063710b,85.07411
62063744,62063744b,201.87535
62052852,62052852a,88.9332
62052853,62052853b,84.96164
62052854,62052854a,56.29243
62052880,62052880a,221.32439
62052886,62052886b,78.77962
62057691,62057691a,44.40384
62057692,62057692b,172.05892
62105372,62105372b,191.08124
62099522,62099522b,11.10246
62099523,62099523a,210.50801
62099524,62099524b,63.49405
62099525,62099525a,61.53455
62090831,62090831b,122.18436
62090833,62090833b,67.79398
62090834,62090834a,175.61707
62090865,62090865b,217.72083
62053197,62053197b,75.81091
62076358,62076358a,243.31756
62070495,62070495b,338.25906
62092307,62092307b,110.25862
62092308,62092308a,140.52541
62092309,62092309a,163.34774
62057220,62057220b,25.32648
62075058,62075058a,165.17195
62099519,62099519b,41.4366
62099520,62099520a,65.88151
62099522,62099522a,11.10246
62052174,62052174b,126.75735
62057213,62057213b,67.1783
62057214,62057214a,105.4837
62057220,62057220a,25.32648
62054782,62054782b,178.46045
62054785,62054785a,84.69462
62054786,62054786a,100.02194
62054816,62054816a,136.71349
62052193,62052193a,228.99003
62052195,62052195b,238.76953
62052196,62052196b,248.06297
62052225,62052225a,373.99687
62050390,62050390b,480.8738
62050392,62050392a,297.10916
62050452,62050452b,177.05045
62054784,62054784a,186.85447
62054873,62054873a,44.14028
62078836,62078836b,144.20474
62053207,62053207b,82.159
62054786,62054786b,100.02194
62078836,62078836a,144.20474
62078838,62078838b,94.66026
62053236,62053236a,84.45452
62053241,62053241a,116.84113
62053242,62053242b,160.29997
62053243,62053243a,95.64021
62063053,62063053a,144.31545
62063054,62063054a,13.32683
62063055,62063055b,86.53786
62065158,62065158b,61.28409
62065199,62065199a,232.57819
62065202,62065202a,126.71183
62063053,62063053b,144.31545
62078374,62078374b,65.26613
62078376,62078376a,67.37528
62078378,62078378a,21.30127
62097989,62097989b,197.82212
62097990,62097990a,234.54567
62097991,62097991a,83.17957
62097528,62097528b,173.12632
62097529,62097529a,143.80961
62097530,62097530a,112.25748
62093954,62093954b,145.55307
62093955,62093955a,60.77265
62093957,62093957a,239.23122
62064635,62064635b,102.48691
62064638,62064638b,226.35283
62064654,62064654a,262.12411
62062842,62062842b,104.36987
62067541,62067541b,82.3105
62105508,62105508a,157.40546
62105509,62105509a,334.02283
62064638,62064638a,226.35283
62068501,62068501a,99.90901
62068503,62068503a,153.82181
62068504,62068504b,177.82713
62068505,62068505b,182.26387
62067537,62067537a,109.78412
62103249,62103249a,38.4549
62103250,62103250b,69.36601
62068879,62068879b,76.90717
62068880,62068880b,276.40533
62068884,62068884a,153.8568
62067367,62067367a,68.35306
62067368,62067368a,68.82179
62067370,62067370a,48.6645
62067371,62067371b,113.01987
62068293,62068293a,322.39591
62068306,62068306a,89.41134
62068307,62068307b,134.33399
62068375,62068375b,109.13807
62064074,62064074a,101.39954
62064075,62064075a,296.28764
62064076,62064076b,137.64223
62064128,62064128b,193.38893
62068499,62068499a,108.89436
62068500,62068500a,131.82827
62068501,62068501b,99.90901
62068502,62068502b,210.56283
62068576,62068576b,240.22335
62063726,62063726a,69.2583
62063727,62063727b,144.57391
62063747,62063747a,135.72153
62053070,62053070b,122.11359
62053076,62053076a,253.09649
62053077,62053077a,113.58097
62053909,62053909a,185.4652
62053920,62053920b,97.27285
62053928,62053928b,156.37729
62068355,62068355a,136.81381
62068356,62068356a,51.44868
62089392,62089392a,402.09984
62080238,62080238b,57.97904
62080240,62080240a,39.17439
62092392,62092392a,27.99808
62084969,62084969b,69.44038
62101211,62101211a,61.27687
62101212,62101212a,16.59985
62081435,62081435b,514.10521
62081438,62081438a,321.62294
62083948,62083948b,42.77904
62092079,62092079b,187.13683
62092080,62092080a,133.06216
62092083,62092083a,119.65463
62050458,62050458a,98.47985
62054300,62054300a,189.51154
62054302,62054302a,110.22886
62054334,62054334b,207.45226
62092485,62092485b,107.43952
62092491,62092491a,194.27892
62101715,62101715a,97.3049
62099148,62099148b,31.98973
62099149,62099149a,43.76579
62105878,62105878b,401.80662
62065146,62065146a,169.4995
62065147,62065147b,222.19032
62065148,62065148b,84.7493
62100016,62100016b,34.21729
62100017,62100017a,40.06686
62100018,62100018a,44.20711
62097991,62097991b,83.17957
62065147,62065147a,222.19032
62065154,62065154b,249.68912
62065155,62065155b,28.2505
62065198,62065198a,121.73775
62068796,62068796b,129.80932
62068835,62068835a,374.13535
62068876,62068876b,201.57554
62068877,62068877a,105.1524
62065037,62065037a,135.6282
62065043,62065043a,555.36048
62065044,62065044b,81.10525
62094272,62094272a,33.87318
62094273,62094273a,200.13892
62100017,62100017b,40.06686
62063458,62063458b,113.03043
62063462,62063462a,195.73108
62063464,62063464b,101.39853
62063504,62063504a,61.99856
62063505,62063505b,102.87329
62063506,62063506a,135.60606
62057439,62057439b,114.66498
62057611,62057611a,170.78099
62057628,62057628b,175.59878
62053074,62053074a,56.34366
62053077,62053077b,113.58097
62053078,62053078a,299.165
62050456,62050456a,140.11694
